transaction_id,unique_product_id,customer_id,transaction_date,online_order,order_status,list_price,standard_cost,profit
6717,P03011322003,1985,2017-04-01,1,Approved,748.17,448.9,299.27
6718,P09551232016,576,2017-06-09,0,Approved,569.56,528.43,41.129999999999995
6719,P02412232006,3482,2017-03-12,0,Approved,1777.8,820.78,957.02
6720,P01151321994,919,2017-08-18,0,Approved,1274.93,764.96,509.97
6721,P07742232004,2229,2017-03-11,0,Approved,1240.31,795.1,445.2099999999999
6722,P01932332010,2956,2017-09-24,1,Approved,12.01,7.21,4.8
6723,P04511222003,794,2017-04-05,1,Approved,441.49,84.99,356.5
6724,P04461222011,1426,2017-01-21,0,Approved,1769.64,108.76,1660.88
6725,P00021321991,1115,2017-04-04,0,Approved,358.39,215.03,143.35999999999999
6726,P09361222000,1114,2017-10-27,1,Approved,1065.03,230.09,834.9399999999999
6727,P08141211998,1422,2017-02-25,1,Approved,586.45,521.94,64.50999999999999
6728,P07742232011,1618,2017-11-17,0,Approved,1240.31,795.1,445.2099999999999
6729,P03251222002,439,2017-06-28,0,Approved,642.7,211.37,431.33000000000004
6730,P08642332011,572,2017-03-01,1,Approved,774.53,464.72,309.80999999999995
6731,P00722122004,3224,2017-05-19,0,Approved,980.37,234.43,745.94
6732,P05832222009,963,2017-03-12,1,Approved,1280.28,829.51,450.77
6733,P07851232015,3489,2017-04-05,0,Approved,1765.3,709.48,1055.82
6734,P05232221997,2454,2017-09-07,0,Approved,1280.28,829.51,450.77
6735,P00451322011,3027,2017-03-05,1,Approved,1129.13,677.48,451.6500000000001
6736,P09931221994,981,2017-03-10,0,Approved,1227.34,770.89,456.44999999999993
6737,P04611122007,1161,2017-12-18,1,Approved,1289.85,74.51,1215.34
6738,P03151222010,931,2017-03-10,0,Approved,230.91,173.18,57.72999999999999
6739,P06952221992,398,2017-04-21,0,Approved,792.9,594.68,198.22000000000003
6740,P01121211996,3020,2017-08-21,1,Approved,1775.81,1580.47,195.33999999999992
6741,P07241222016,12,2017-02-12,1,Approved,360.4,270.3,90.09999999999997
6742,P00011221993,552,2017-06-16,0,Approved,441.49,84.99,356.5
6743,P08561222004,2,2017-06-11,0,Approved,752.64,205.36,547.28
6744,P09331322006,1990,2017-02-19,0,Approved,1458.17,874.9,583.2700000000001
6745,P02261221993,154,2017-11-26,1,Approved,60.34,45.26,15.080000000000005
6746,P00451322014,84,2017-05-16,0,Approved,1129.13,677.48,451.6500000000001
6747,P05961212003,61,2017-09-05,1,Approved,1415.01,1259.36,155.6500000000001
6748,P00451322011,2680,2017-06-24,1,Approved,1129.13,677.48,451.6500000000001
6749,P08111221999,1733,2017-04-16,0,Approved,1151.96,649.49,502.47
6750,P08422222004,3244,2017-10-02,1,Approved,290.62,215.14,75.48000000000002
6751,P02021212016,2533,2017-12-12,0,Approved,1775.81,1580.47,195.33999999999992
6752,P03811222008,109,2017-08-30,0,Approved,1577.53,826.51,751.02
6753,P08241322015,1122,2017-08-01,0,Approved,1148.64,689.18,459.46000000000015
6754,P08841221998,2257,2017-04-10,0,Approved,1198.46,381.1,817.36
6755,P00061221993,2332,2017-11-29,0,Approved,60.34,45.26,15.080000000000005
6756,P05331222009,1289,2017-01-14,0,Approved,795.34,101.58,693.76
6757,P05131322012,2206,2017-05-17,0,Approved,2005.66,1203.4,802.26
6758,P00022222003,1480,2017-08-10,1,Approved,533.51,400.13,133.38
6759,P00321232012,2053,2017-07-29,0,Approved,2091.47,388.92,1702.5499999999997
6760,P08452221992,1213,2017-04-17,0,Approved,792.9,594.68,198.22000000000003
6761,P07241222000,1097,2017-06-25,1,Approved,360.4,270.3,90.09999999999997
6762,P04511221993,3362,2017-04-08,1,Approved,441.49,84.99,356.5
6763,P03611122001,2299,2017-06-22,1,Approved,1289.85,74.51,1215.34
6764,P08314232011,3242,2017-08-28,0,Approved,2083.94,675.03,1408.91
6765,P03731121999,3492,2017-09-03,0,Approved,1793.43,248.82,1544.6100000000001
6766,P03251221994,1694,2017-05-07,1,Approved,642.7,211.37,431.33000000000004
6767,P07761222011,2079,2017-09-21,0,Approved,1769.64,108.76,1660.88
6768,P00751211997,1787,2017-07-22,0,Approved,1311.44,1167.18,144.26
6769,P01421211996,1679,2017-05-02,1,Approved,1386.84,1234.29,152.54999999999995
6770,P05764231991,300,2017-04-29,0,Approved,1890.39,260.14,1630.25
6771,P10021212002,294,2017-05-13,1,Approved,1386.84,1234.29,152.54999999999995
6772,P03351211999,934,2017-10-06,0,Approved,1311.44,1167.18,144.26
6773,P05131322012,1946,2017-02-13,0,Approved,2005.66,1203.4,802.26
6774,P03731121999,3100,2017-08-06,0,Approved,1793.43,248.82,1544.6100000000001
6775,P04511221993,1541,2017-04-15,0,Approved,441.49,84.99,356.5
6776,P06421232012,610,2017-08-30,0,Approved,1469.44,596.55,872.8900000000001
6777,P04861222009,2478,2017-06-20,1,Approved,1762.96,950.52,812.44
6778,P05461222009,3358,2017-01-30,1,Approved,1292.84,13.44,1279.3999999999999
6779,P03731122010,2295,2017-12-13,0,Approved,1793.43,248.82,1544.6100000000001
6780,P02721221999,3342,2017-09-15,1,Approved,499.53,388.72,110.80999999999995
6781,P03731121999,481,2017-10-29,1,Approved,1793.43,248.82,1544.6100000000001
6782,P06942232011,1726,2017-01-07,1,Cancelled,1240.31,795.1,445.2099999999999
6783,P01541122005,1856,2017-08-25,0,Approved,958.74,748.9,209.84000000000003
6784,P00321232012,1133,2017-02-24,1,Approved,2091.47,388.92,1702.5499999999997
6785,P00812212011,1047,2017-03-24,0,Approved,1703.52,1516.13,187.38999999999987
6786,P01541122005,1402,2017-11-16,0,Approved,958.74,748.9,209.84000000000003
6787,P03611121995,2979,2017-01-31,1,Approved,945.04,507.58,437.46
6788,P08642332012,2133,2017-02-26,0,Approved,774.53,464.72,309.80999999999995
6789,P09451232002,835,2017-12-23,0,Approved,1635.3,993.66,641.64
6790,P06561222015,1981,2017-10-02,0,Approved,1807.45,778.69,1028.76
6791,P00321232002,353,2017-02-05,1,Approved,2091.47,388.92,1702.5499999999997
6792,P00011232016,1871,2017-08-26,0,Approved,202.62,151.96,50.66
6793,P06652112010,3336,2017-09-14,1,Approved,590.26,525.33,64.92999999999995
6794,P00042222002,2693,2017-11-11,1,Approved,543.39,407.54,135.84999999999997
6795,P00551321991,2407,2017-09-25,0,Approved,1129.13,677.48,451.6500000000001
6796,P07661122003,1065,2017-07-03,0,Approved,642.31,513.85,128.45999999999992
6797,P00041222004,2735,2017-05-29,1,Approved,360.4,270.3,90.09999999999997
6798,P08452221992,2919,2017-01-23,0,Approved,792.9,594.68,198.22000000000003
6799,P08314232013,287,2017-08-14,1,Cancelled,2083.94,675.03,1408.91
6800,P00041222016,1427,2017-01-03,0,Approved,360.4,270.3,90.09999999999997
6801,P00523122011,1091,2017-04-26,0,Approved,574.64,459.71,114.93
6802,P06561222015,796,2017-02-03,1,Approved,1807.45,778.69,1028.76
6803,P07554232006,499,2017-07-01,1,Approved,1873.97,863.95,1010.02
6804,P08561221998,997,2017-09-23,0,Approved,752.64,205.36,547.28
6805,P02961222000,1348,2017-02-05,1,Approved,1065.03,230.09,834.9399999999999
6806,P07742232000,722,2017-10-04,0,Approved,1240.31,795.1,445.2099999999999
6807,P03731122011,1887,2017-09-16,0,Approved,1793.43,248.82,1544.6100000000001
6808,P00011221993,2899,2017-05-31,1,Approved,441.49,84.99,356.5
6809,P00751211995,1871,2017-05-28,1,Approved,1311.44,1167.18,144.26
6810,P07241222016,53,2017-12-23,0,Approved,360.4,270.3,90.09999999999997
6811,P03821232012,1391,2017-10-21,0,Approved,2091.47,388.92,1702.5499999999997
6812,P00051232003,515,2017-04-24,0,Approved,569.56,528.43,41.129999999999995
6813,P02111231996,1996,2017-03-03,0,Approved,1071.23,380.74,690.49
6814,P00042222016,572,2017-08-16,0,Approved,543.39,407.54,135.84999999999997
6815,P07761222012,2766,2017-11-02,1,Approved,1769.64,108.76,1660.88
6816,P03821232012,3375,2017-04-22,0,Approved,2091.47,388.92,1702.5499999999997
6817,P04232212008,3205,2017-06-28,0,Approved,1810.0,1610.9,199.0999999999999
6818,P09331322006,1148,2017-04-24,0,Approved,1458.17,874.9,583.2700000000001
6819,P02841212010,1171,2017-05-01,0,Approved,1216.14,1082.36,133.7800000000002
6820,P08241322015,1345,2017-11-17,0,Approved,1148.64,689.18,459.46000000000015
6821,P02343111993,984,2017-10-11,0,Approved,688.63,612.88,75.75
6822,P07742232011,79,2017-06-22,1,Approved,1240.31,795.1,445.2099999999999
6823,P06652112002,545,2017-06-14,0,Approved,590.26,525.33,64.92999999999995
6824,P03821232002,2377,2017-08-02,0,Approved,2091.47,388.92,1702.5499999999997
6825,P00151221991,1060,2017-01-14,0,Approved,1403.5,954.82,448.67999999999995
6826,P04722112003,729,2017-08-16,1,Approved,1720.7,1531.42,189.27999999999997
6827,P08141212015,1474,2017-03-09,1,Approved,586.45,521.94,64.50999999999999
6828,P06652111995,3076,2017-05-04,1,Approved,590.26,525.33,64.92999999999995
6829,P08034121997,3248,2017-02-24,0,Approved,1073.07,933.84,139.2299999999999
6830,P01641311994,3427,2017-09-26,0,Approved,1661.92,1479.11,182.81000000000017
6831,P07241222002,2365,2017-01-11,0,Approved,360.4,270.3,90.09999999999997
6832,P10021212003,3288,2017-05-11,1,Approved,1386.84,1234.29,152.54999999999995
6833,P09534121997,3276,2017-07-07,0,Approved,1073.07,933.84,139.2299999999999
6834,P00211222011,3353,2017-06-15,0,Approved,71.49,53.62,17.869999999999997
6835,P02343111993,1835,2017-05-08,0,Approved,688.63,612.88,75.75
6836,P07241222016,110,2017-09-24,0,Approved,360.4,270.3,90.09999999999997
6837,P03551222016,1417,2017-11-04,1,Approved,1403.5,954.82,448.67999999999995
6838,P04922222012,2667,2017-06-07,1,Approved,533.51,400.13,133.38
6839,P01064222003,1376,2017-01-06,0,Approved,1466.68,363.25,1103.43
6840,P00151222012,1689,2017-02-22,0,Approved,1403.5,954.82,448.67999999999995
6841,P07111331995,2915,2017-11-27,0,Approved,1842.92,1105.75,737.1700000000001
6842,P03351211992,3163,2017-08-26,1,Approved,1311.44,1167.18,144.26
6843,P01541122005,1283,2017-04-07,0,Approved,958.74,748.9,209.84000000000003
6844,P06211222014,724,2017-08-25,0,Approved,478.16,298.72,179.44
6845,P08841312013,1858,2017-05-07,1,Approved,1661.92,1479.11,182.81000000000017
6846,P00031322007,2384,2017-11-01,0,Approved,227.88,136.73,91.15
6847,P02661221991,2976,2017-12-24,1,Approved,1992.93,762.63,1230.3000000000002
6848,P09821321991,920,2017-10-01,1,Approved,358.39,215.03,143.35999999999999
6849,P06421232012,2732,2017-03-13,0,Approved,1469.44,596.55,872.8900000000001
6850,P05061212003,1878,2017-01-29,0,Approved,175.89,131.92,43.97
6851,P01711321993,104,2017-02-27,1,Approved,1024.66,614.8,409.8600000000001
6852,P03351212003,675,2017-11-06,1,Approved,1311.44,1167.18,144.26
6853,P08631222004,2717,2017-07-12,0,Approved,235.63,125.07,110.56
6854,P06952221992,377,2017-05-09,1,Approved,792.9,594.68,198.22000000000003
6855,P06561222016,409,2017-12-17,0,Approved,1807.45,778.69,1028.76
6856,P05911231993,712,2017-03-27,1,Approved,1061.56,733.58,327.9799999999999
6857,P04922222001,2025,2017-04-11,0,Approved,533.51,400.13,133.38
6858,P08561222015,2041,2017-04-13,1,Approved,752.64,205.36,547.28
6859,P07554232014,1524,2017-04-09,1,Approved,1873.97,863.95,1010.02
6860,P03031221994,1744,2017-01-13,1,Approved,1227.34,770.89,456.44999999999993
6861,P09551232003,1639,2017-04-22,0,Approved,569.56,528.43,41.129999999999995
6862,P00451322011,3120,2017-10-05,0,Approved,1129.13,677.48,451.6500000000001
6863,P06361222003,3415,2017-09-02,0,Approved,1992.93,762.63,1230.3000000000002
6864,P04511222007,3074,2017-08-15,1,Approved,441.49,84.99,356.5
6865,P01411332014,1269,2017-06-02,1,Approved,1842.92,1105.75,737.1700000000001
6866,P08241322015,2977,2017-01-30,1,Approved,1148.64,689.18,459.46000000000015
6867,P05061212003,1284,2017-06-21,0,Approved,175.89,131.92,43.97
6868,P01641311996,1490,2017-10-23,0,Approved,1661.92,1479.11,182.81000000000017
6869,P01261222004,1113,2017-05-05,0,Approved,1231.15,161.6,1069.5500000000002
6870,P06952222016,2675,2017-07-12,1,Approved,792.9,594.68,198.22000000000003
6871,P07742232011,716,2017-09-03,0,Approved,1240.31,795.1,445.2099999999999
6872,P00211222011,1574,2017-01-29,0,Approved,71.49,53.62,17.869999999999997
6873,P04611122012,2418,2017-06-17,1,Approved,1289.85,74.51,1215.34
6874,P04511222003,1692,2017-08-20,0,Approved,441.49,84.99,356.5
6875,P05911231993,1364,2017-10-27,1,Approved,1061.56,733.58,327.9799999999999
6876,P00932222004,427,2017-04-04,0,Approved,742.54,667.4,75.13999999999999
6877,P01261222015,168,2017-03-24,0,Approved,1231.15,161.6,1069.5500000000002
6878,P04232212012,3461,2017-04-12,0,Approved,1810.0,1610.9,199.0999999999999
6879,P03011322002,1934,2017-06-12,0,Approved,748.17,448.9,299.27
6880,P07941222004,518,2017-03-18,0,Approved,1555.58,818.01,737.5699999999999
6881,P01641311994,2765,2017-02-02,0,Approved,1661.92,1479.11,182.81000000000017
6882,P07941222007,321,2017-08-15,0,Approved,1555.58,818.01,737.5699999999999
6883,P10021211996,2727,2017-09-19,1,Approved,1386.84,1234.29,152.54999999999995
6884,P02412231993,2946,2017-07-17,1,Approved,1777.8,820.78,957.02
6885,P00451322005,2730,2017-07-28,1,Approved,1129.13,677.48,451.6500000000001
6886,P00151222016,2672,2017-12-15,1,Approved,1403.5,954.82,448.67999999999995
6887,P03442332003,788,2017-02-16,1,Approved,774.53,464.72,309.80999999999995
6888,P00011221993,1096,2017-01-20,0,Approved,441.49,84.99,356.5
6889,P07661122004,3106,2017-03-24,0,Approved,642.31,513.85,128.45999999999992
6890,P03251222006,3247,2017-08-18,1,Approved,642.7,211.37,431.33000000000004
6891,P07851232004,2435,2017-02-12,1,Approved,1765.3,709.48,1055.82
6892,P05764232011,995,2017-07-21,1,Approved,1890.39,260.14,1630.25
6893,P05461222015,1343,2017-12-10,0,Approved,1807.45,778.69,1028.76
6894,P06311222004,1558,2017-10-16,1,Approved,1483.2,99.59,1383.6100000000001
6895,P09551232003,3085,2017-05-06,1,Approved,569.56,528.43,41.129999999999995
6896,P00211222014,2633,2017-08-25,0,Approved,71.49,53.62,17.869999999999997
6897,P00011222012,1198,2017-10-16,1,Approved,71.49,53.62,17.869999999999997
6898,P08034121997,790,2017-12-10,0,Approved,1073.07,933.84,139.2299999999999
6899,P00722122004,3199,2017-04-02,1,Approved,980.37,234.43,745.94
6900,P02552222013,2733,2017-07-05,0,Approved,1538.99,829.65,709.34
6901,P05522232003,460,2017-10-15,0,Approved,1894.19,598.76,1295.43
6902,P08751321997,1481,2017-12-10,0,Approved,1179.0,707.4,471.6
6903,P01261222004,1905,2017-09-06,0,Approved,1231.15,161.6,1069.5500000000002
6904,P05764232012,1860,2017-09-25,1,Approved,1890.39,260.14,1630.25
6905,P05764232011,1150,2017-07-22,1,Approved,1890.39,260.14,1630.25
6906,P00021322004,2741,2017-12-11,0,Approved,358.39,215.03,143.35999999999999
6907,P03811222010,2940,2017-06-08,0,Approved,1577.53,826.51,751.02
6908,P08422222004,1364,2017-01-30,0,Approved,290.62,215.14,75.48000000000002
6909,P05643111999,1072,2017-05-26,1,Approved,688.63,612.88,75.75
6910,P01811222013,1239,2017-10-13,1,Approved,575.27,431.45,143.82
6911,P09821322004,1976,2017-08-17,1,Approved,358.39,215.03,143.35999999999999
6912,P10042221991,166,2017-10-09,0,Approved,1036.59,206.35,830.2399999999999
6913,P08452221992,306,2017-08-18,1,Approved,792.9,594.68,198.22000000000003
6914,P09662111994,1872,2017-06-22,1,Approved,1172.78,1043.77,129.01
6915,P06311221992,3138,2017-02-05,0,Approved,1483.2,99.59,1383.6100000000001
6916,P01151322009,1664,2017-02-20,0,Approved,1274.93,764.96,509.97
6917,P02343111991,1043,2017-06-16,1,Approved,688.63,612.88,75.75
6918,P08642331995,2332,2017-04-05,1,Approved,774.53,464.72,309.80999999999995
6919,P02211222013,973,2017-12-22,1,Approved,575.27,431.45,143.82
6920,P03351211992,2881,2017-05-12,0,Approved,1311.44,1167.18,144.26
6921,P04611122007,3402,2017-06-12,0,Approved,1289.85,74.51,1215.34
6922,P02552221991,2191,2017-12-18,0,Approved,1538.99,829.65,709.34
6923,P10042221991,2957,2017-09-23,0,Approved,1036.59,206.35,830.2399999999999
6924,P04461222014,2297,2017-05-28,1,Approved,1769.64,108.76,1660.88
6925,P07241222003,3353,2017-02-21,1,Approved,360.4,270.3,90.09999999999997
6926,P00151222016,3497,2017-11-08,1,Approved,1403.5,954.82,448.67999999999995
6927,P00151222016,3019,2017-05-04,0,Approved,1403.5,954.82,448.67999999999995
6928,P00031222004,1912,2017-06-25,1,Approved,235.63,125.07,110.56
6929,P06051312011,884,2017-08-04,0,Approved,1977.36,1759.85,217.51
6930,P05331221997,1820,2017-03-21,1,Approved,795.34,101.58,693.76
6931,P08841222005,1774,2017-03-22,0,Approved,1198.46,381.1,817.36
6932,P09451232013,2368,2017-08-26,0,Approved,1635.3,993.66,641.64
6933,P00000000,913,2017-10-28,0,Approved,172.09,131.92,40.170000000000016
6934,P05522232003,2456,2017-03-31,0,Approved,1894.19,598.76,1295.43
6935,P09551232016,3110,2017-10-06,0,Approved,569.56,528.43,41.129999999999995
6936,P09711232016,644,2017-03-01,1,Approved,202.62,151.96,50.66
6937,P08841222000,1128,2017-07-04,0,Approved,1198.46,381.1,817.36
6938,P07742231991,2209,2017-04-09,0,Approved,1240.31,795.1,445.2099999999999
6939,P02111231996,2409,2017-10-09,1,Approved,1071.23,380.74,690.49
6940,P03731121999,3278,2017-05-18,1,Approved,1793.43,248.82,1544.6100000000001
6941,P06051312014,1876,2017-08-14,0,Approved,1977.36,1759.85,217.51
6942,P02164222003,3253,2017-12-03,1,Approved,1466.68,363.25,1103.43
6943,P06711231993,3148,2017-10-11,0,Approved,1071.23,380.74,690.49
6944,P03611122011,252,2017-10-29,1,Approved,945.04,507.58,437.46
6945,P02942222006,2233,2017-02-10,0,Approved,543.39,407.54,135.84999999999997
6946,P05522232003,897,2017-08-23,1,Approved,1894.19,598.76,1295.43
6947,P02211222011,3020,2017-06-25,0,Approved,575.27,431.45,143.82
6948,P03332211993,3065,2017-12-25,0,Approved,1810.0,1610.9,199.0999999999999
6949,P00451322005,3183,2017-12-19,0,Approved,1129.13,677.48,451.6500000000001
6950,P02812212005,2852,2017-01-09,1,Approved,1703.52,1516.13,187.38999999999987
6951,P07311222014,3242,2017-11-11,0,Approved,1945.43,333.18,1612.25
6952,P08731222000,329,2017-11-26,0,Approved,1636.9,44.71,1592.19
6953,P02021211993,1677,2017-01-11,0,Approved,1775.81,1580.47,195.33999999999992
6954,P06561221995,874,2017-07-29,1,Approved,1807.45,778.69,1028.76
6955,P01411332000,3407,2017-11-03,0,Approved,1842.92,1105.75,737.1700000000001
6956,P01932332009,400,2017-02-13,0,Approved,12.01,7.21,4.8
6957,P03731122010,1311,2017-08-24,1,Approved,1793.43,248.82,1544.6100000000001
6958,P05461222015,621,2017-07-15,0,Approved,1807.45,778.69,1028.76
6959,P04861222012,735,2017-09-22,0,Approved,1762.96,950.52,812.44
6960,P07554232006,639,2017-04-14,1,Approved,1873.97,863.95,1010.02
6961,P00000000,1760,2017-07-30,1,Approved,1740.16,709.48,1030.68
6962,P06211222015,895,2017-01-25,0,Approved,478.16,298.72,179.44
6963,P05461222009,692,2017-10-26,1,Approved,1292.84,13.44,1279.3999999999999
6964,P01541122005,755,2017-09-26,1,Approved,958.74,748.9,209.84000000000003
6965,P04112221997,2980,2017-11-22,0,Approved,416.98,312.74,104.24000000000001
6966,P05061211997,3296,2017-03-26,0,Approved,175.89,131.92,43.97
6967,P07941222003,2788,2017-08-01,0,Approved,1555.58,818.01,737.5699999999999
6968,P08021232010,2670,2017-07-06,0,Approved,1469.44,596.55,872.8900000000001
6969,P00042222002,1839,2017-10-02,0,Approved,544.05,376.84,167.20999999999998
6970,P03461222004,485,2017-08-08,1,Approved,1231.15,161.6,1069.5500000000002
6971,P01311222010,1928,2017-07-28,0,Approved,1577.53,826.51,751.02
6972,P03521121994,2947,2017-12-16,0,Approved,1057.51,154.4,903.11
6973,P01811222013,780,2017-04-12,1,Approved,575.27,431.45,143.82
6974,P00551322005,449,2017-08-19,0,Approved,1129.13,677.48,451.6500000000001
6975,P08241322015,2986,2017-02-21,0,Approved,1148.64,689.18,459.46000000000015
6976,P09662111999,1857,2017-09-11,1,Approved,1172.78,1043.77,129.01
6977,P05522231993,97,2017-05-23,1,Approved,1894.19,598.76,1295.43
6978,P01261222016,2316,2017-02-06,1,Approved,1231.15,161.6,1069.5500000000002
